DATA,DIA,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,TOTAL
24/02/2022,Dijous,4394.50,4147.15,4014.10,3969.73,3992.68,4176.86,4789.30,5480.02,5726.89,5779.39,5765.74,5718.17,5745.11,5718.33,5610.21,5544.40,5518.46,5535.44,5684.07,6051.292,6113.42,5744.42,5198.44,4737.68,0.00,125155.82
25/02/2022,Divendres,4411.78,4171.06,4010.03,3979.66,4000.17,4195.93,4777.79,5418.36,5745.88,5973.91,6060.26,6049.28,5995.07,5919.66,5731.52,5599.38,5510.45,5501.46,5626.75,5942.747,5958.07,5642.91,5110.16,4727.59,0.00,126059.86
26/02/2022,Dissabte,4554.84,4281.04,4100.12,3982.36,3946.69,3950.56,4056.80,4245.50,4525.94,4924.50,5141.53,5146.84,5098.65,5116.17,4994.30,4820.18,4712.87,4694.82,4839.33,5186.061,5271.89,5180.54,4820.29,4452.42,0.00,112044.22
27/02/2022,Diumenge,4141.91,3887.43,3730.41,3659.93,3588.73,3633.18,3704.34,3809.06,3988.23,4324.88,4502.15,4509.47,4487.89,4559.34,4536.60,4374.39,4281.47,4291.53,4483.28,4956.924,5163.69,5119.11,4820.65,4467.45,0.00,103022.05
28/02/2022,Dilluns,4124.97,3889.16,3720.83,3673.18,3697.61,3922.00,4617.05,5190.24,5592.45,5817.74,5876.62,5865.91,5918.72,5929.00,5703.48,5578.89,5528.15,5506.68,5576.14,5974.115,6056.03,5740.38,5172.36,4665.01,0.00,123336.71
05/03/2022,Dissabte,4546.04,4298.78,4099.39,3976.18,3939.28,3947.32,4020.36,4167.80,4520.29,4838.10,5009.70,4978.53,4989.06,5046.76,4924.97,4762.98,4658.45,4607.86,4675.68,5030.869,5157.74,5026.30,4653.37,4337.77,0.00,110213.57
06/03/2022,Diumenge,4059.26,3822.47,3692.12,3581.78,3559.25,3563.17,3641.20,3711.02,3908.89,4279.61,4526.74,4660.71,4760.91,4872.48,4864.87,4639.02,4548.56,4512.19,4641.74,5024.976,5200.51,5108.36,4797.88,4433.71,0.00,104411.42
07/03/2022,Dilluns,4096.30,3872.16,3722.57,3683.49,3731.65,3975.03,4669.70,5305.52,5807.78,6022.01,6166.91,6221.74,6261.53,6177.89,5971.22,5845.13,5802.04,5775.03,5815.29,6188.398,6251.15,5883.16,5324.26,4842.74,0.00,127412.70
08/03/2022,Dimarts,4507.25,4231.23,4089.07,4038.70,4079.78,4223.44,4799.45,5405.23,5756.74,5962.66,6079.14,6150.96,6208.27,6210.34,6054.78,5958.11,5845.42,5806.71,5812.36,6121.507,6164.26,5806.92,5288.86,4780.17,0.00,129381.36
09/03/2022,Dimecres,4494.89,4222.88,4066.14,4002.85,4036.85,4231.95,4852.33,5516.36,5889.58,6046.61,6120.07,6148.26,6181.55,6041.67,5819.66,5682.06,5626.82,5586.91,5632.07,6095.11,6187.60,5829.03,5289.76,4822.43,0.00,128423.43
10/03/2022,Dijous,4483.83,4213.79,4083.04,4030.56,4049.29,4224.14,4834.00,5426.91,5850.57,6001.89,6070.20,6121.45,6097.61,6038.98,5862.89,5715.60,5633.11,5603.35,5657.14,6043.048,6111.82,5757.63,5259.26,4825.22,0.00,127995.33
11/03/2022,Divendres,4514.77,4281.58,4118.56,4092.98,4108.12,4279.17,4845.15,5459.47,5821.11,5905.21,5953.24,5971.80,6072.32,6058.45,5916.90,5814.42,5705.91,5712.87,5740.23,5986.678,6011.16,5689.34,5202.97,4781.00,0.00,128043.40
12/03/2022,Dissabte,4473.50,4204.06,4034.71,3921.92,3875.98,3887.79,4004.82,4122.78,4463.61,4883.74,5111.43,5271.15,5273.91,5344.93,5173.33,4899.33,4755.35,4661.34,4730.26,5123.36,5265.17,5111.37,4713.96,4363.06,0.00,111670.83
13/03/2022,Diumenge,4055.84,3813.03,3606.55,3504.45,3455.42,3485.28,3525.72,3528.82,3744.50,4089.15,4406.49,4537.53,4678.41,4748.84,4624.23,4342.87,4218.98,4178.14,4324.04,4824.495,5053.74,4982.53,4674.14,4291.27,0.00,100694.46
14/03/2022,Dilluns,4033.76,3824.27,3697.98,3650.96,3694.93,3966.33,4572.59,5209.06,5692.60,5868.01,6012.66,6053.03,6081.25,6022.62,5901.60,5798.61,5755.98,5712.43,5710.99,6001.739,6025.39,5625.40,5057.74,4589.83,0.00,124559.76
15/03/2022,Dimarts,4290.74,4050.03,3915.31,3868.00,3876.44,4061.90,4568.72,5124.87,5550.46,5742.51,5861.22,5886.74,5945.84,5925.84,5869.96,5748.42,5679.82,5628.87,5629.12,5958.78,6010.02,5645.65,5099.57,4621.47,0.00,124560.30
16/03/2022,Dimecres,4337.97,4120.64,3985.24,3932.38,3951.31,4135.42,4699.28,5275.52,5657.70,5851.39,5954.21,5997.30,6036.92,5984.12,5848.35,5705.08,5609.39,5592.02,5620.87,5940.282,6061.86,5705.06,5155.33,4664.23,0.00,125821.85
17/03/2022,Dijous,4350.86,4187.62,3998.87,3939.98,3987.60,4167.88,4682.12,5220.81,5601.84,5776.89,5880.60,5887.35,5939.66,5905.53,5759.04,5655.25,5588.55,5552.10,5567.69,5887.725,5943.88,5639.36,5165.92,4705.12,0.00,124992.26
18/03/2022,Divendres,4385.91,4171.94,4014.60,3992.77,4019.61,4202.97,4695.25,5215.94,5565.86,5667.99,5771.85,5836.01,5886.81,5891.43,5780.61,5652.21,5507.25,5427.33,5427.09,5730.946,5802.87,5508.88,5052.47,4627.80,0.00,123836.41
19/03/2022,Dissabte,4370.78,4154.68,3949.31,3844.86,3795.50,3798.39,3896.28,3999.60,4308.34,4705.38,4983.91,5094.55,5148.46,5216.95,5060.94,4848.39,4732.46,4720.10,4698.56,4983.738,5125.41,5029.59,4695.14,4352.75,0.00,109514.05
20/03/2022,Diumenge,4027.82,3807.93,3638.74,3536.46,3500.77,3498.43,3554.57,3570.47,3808.37,4152.26,4403.17,4486.92,4564.28,4739.36,4703.74,4525.13,4377.48,4395.60,4496.96,4876.085,5113.83,4992.69,4599.11,4342.14,0.00,101712.30
21/03/2022,Dilluns,4033.41,3828.61,3708.51,3650.06,3630.09,3915.55,4533.37,5143.90,5581.11,5776.31,5851.57,5871.76,5938.98,5894.97,5725.80,5622.64,5555.66,5560.22,5578.55,5965.203,6072.30,5711.26,5195.28,4700.71,0.00,123045.82
22/03/2022,Dimarts,4430.78,4159.88,3946.50,3955.15,4000.70,4181.13,4764.83,5366.31,5786.84,6010.57,6090.89,6036.24,5990.70,5934.02,5753.26,5635.04,5574.57,5583.03,5606.04,6030.805,6187.13,5836.24,5258.20,4801.65,0.00,126920.51
23/03/2022,Dimecres,4456.58,4211.76,4042.38,3949.64,3971.35,4127.60,4678.92,5261.57,5679.94,5836.40,5912.19,5980.79,6097.74,6079.36,5915.26,5713.16,5614.96,5588.50,5557.19,6021.263,6197.29,5845.86,5305.97,4813.31,0.00,126858.98
24/03/2022,Dijous,4460.99,4219.30,4098.49,4018.85,4053.22,4244.22,4776.19,5345.17,5774.66,5977.90,6091.32,6108.90,6151.76,6157.41,6027.82,5959.92,5869.64,5795.50,5785.50,6090.163,6177.08,5850.99,5231.94,4782.28,0.00,129049.20
26/03/2022,Dissabte,4383.61,4119.49,3911.69,3807.69,3777.79,3774.07,3800.08,3929.63,4279.95,4649.80,4842.85,4928.64,5036.39,5140.17,4979.85,4823.96,4697.56,4646.07,4742.86,5035.389,5199.19,5041.04,4671.88,4322.25,0.00,108541.90
27/03/2022,Diumenge,4039.09,3779.87,0.00,3620.29,3528.86,3514.94,3575.24,3633.93,3687.76,3953.45,4215.60,4335.77,4347.00,4403.01,4380.08,4172.83,4053.32,4001.68,4053.24,4267.81,4772.50,4977.66,4709.79,4338.20,0.00,94361.94
28/03/2022,Dilluns,4011.06,3798.84,3679.86,3641.99,3672.27,3900.80,4566.34,5261.95,5646.42,5710.66,5726.65,5668.63,5686.47,5606.62,5459.89,5357.62,5257.72,5203.72,5095.00,5246.882,5683.55,5580.23,5052.16,4598.40,0.00,119113.75
29/03/2022,Dimarts,4276.87,4038.22,3881.90,3829.43,3845.28,4015.91,4594.85,5223.29,5549.93,5694.98,5726.24,5790.08,5839.68,5883.48,5747.41,5631.58,5519.56,5422.42,5351.21,5498.739,5809.50,5650.84,5128.13,4678.83,0.00,122628.37
30/03/2022,Dimecres,4340.41,4079.87,3920.95,3826.80,3871.22,4072.82,4646.98,5281.59,5643.91,5831.06,5962.51,6013.05,6053.71,5989.15,5746.66,5558.50,5444.55,5362.53,5303.03,5480.917,5762.30,5584.89,5037.07,4599.51,0.00,123414.00
31/03/2022,Dijous,4231.50,4020.02,3885.54,3813.49,3830.06,4017.96,4571.36,5161.40,5511.59,5611.00,5673.55,5711.81,5744.81,5666.14,5481.62,5413.76,5368.68,5352.37,5310.08,5428.56,5743.50,5607.69,5071.20,4612.32,0.00,120840.02
01/04/2022,Divendres,4332.42,4129.92,3992.88,3940.57,3951.08,4138.71,4805.89,5437.42,5791.18,5892.99,5903.63,5848.77,5855.42,5796.42,5626.38,5481.98,5405.48,5359.15,5332.53,5447.944,5801.61,5806.87,5320.01,4893.52,0.00,124292.79
02/04/2022,Dissabte,4601.77,4361.72,4162.82,4027.14,3984.29,4010.34,4111.27,4259.30,4563.90,4934.99,5132.67,5129.22,5114.07,5124.28,4955.31,4739.55,4627.52,4579.08,4630.71,4795.769,5140.75,5260.32,4919.05,4540.50,0.00,111706.34
03/04/2022,Diumenge,4195.81,3938.18,3760.29,3691.17,3685.85,3720.10,3788.28,3850.44,3992.64,4344.82,4631.56,4762.45,4866.97,5041.54,5051.28,4810.78,4664.40,4596.13,4672.88,4895.318,5335.96,5496.53,5163.76,4748.72,0.00,107705.90
04/04/2022,Dilluns,4359.30,4074.81,3977.36,3869.45,3961.31,4215.12,4937.78,5679.54,6205.34,6366.81,6452.93,6378.67,6340.76,6257.04,6091.83,5919.94,5821.21,5779.98,5708.38,5936.428,6310.34,6192.69,5628.93,5093.84,0.00,131559.79
05/04/2022,Dimarts,4736.07,4456.54,4305.79,4261.12,4283.72,4491.17,5048.30,5725.40,6096.03,6191.40,6123.79,6049.80,6029.94,5973.62,5820.46,5697.33,5595.69,5561.16,5544.49,5727.074,6128.62,6069.47,5530.31,5034.45,0.00,130481.74
06/04/2022,Dimecres,4648.14,4402.17,4239.05,4181.52,4171.19,4380.50,4967.81,5601.28,5974.36,6101.00,6073.33,6023.25,5982.63,5946.82,5804.48,5685.72,5622.30,5570.43,5505.03,5652.286,6018.21,5909.82,5386.02,4920.78,0.00,128768.16
07/04/2022,Dijous,4578.55,4344.20,4209.86,4172.96,4199.60,4374.40,4955.88,5579.70,5895.73,5933.04,5850.51,5800.23,5781.99,5717.82,5558.74,5457.44,5397.19,5349.88,5295.50,5454.926,5775.12,5714.68,5189.68,4768.28,0.00,125355.91
08/04/2022,Divendres,4457.68,4212.16,4056.06,3989.40,4010.47,4217.99,4702.02,5265.57,5564.81,5671.04,5668.34,5596.64,5631.22,5583.82,5448.39,5306.77,5242.68,5189.78,5165.00,5217.702,5475.83,5403.94,4930.78,4566.33,0.00,120574.39
09/04/2022,Dissabte,4323.91,4091.36,3896.15,3805.08,3748.91,3751.26,3832.06,3953.56,4223.24,4508.02,4699.15,4707.72,4711.01,4714.34,4569.04,4388.20,4278.98,4238.54,4300.68,4479.352,4779.90,4860.80,4495.84,4175.59,0.00,103532.70
10/04/2022,Diumenge,3933.89,3721.21,3565.88,3465.76,3448.60,3484.61,3531.31,3563.85,3723.91,4025.01,4229.15,4349.65,4365.23,4454.03,4400.57,4194.18,4050.90,4027.78,4074.49,4277.615,4672.59,4853.98,4609.37,4296.45,0.00,97320.02
11/04/2022,Dilluns,4005.48,3803.68,3692.60,3658.98,3700.61,3909.45,4437.59,4858.80,5201.04,5380.61,5452.12,5388.37,5418.19,5409.28,5303.03,5173.70,5122.49,5066.77,5015.73,5156.398,5468.05,5430.41,4921.38,4518.49,0.00,115493.28
12/04/2022,Dimarts,4235.51,4012.64,3898.10,3833.74,3858.88,3971.26,4387.23,4786.52,5153.20,5443.58,5543.17,5639.08,5704.70,5636.38,5501.90,5358.46,5347.34,5269.07,5225.26,5335.322,5571.05,5421.52,4906.77,4490.44,0.00,118531.12
13/04/2022,Dimecres,4227.54,4055.03,3915.14,3856.10,3851.68,4005.75,4450.84,4846.72,5190.65,5486.77,5675.76,5764.14,5874.11,5846.18,5710.16,5563.27,5499.84,5381.58,5263.48,5352.175,5550.31,5463.76,4950.02,4549.93,0.00,120330.94
14/04/2022,Dijous,4243.80,3990.58,3820.96,3775.56,3761.36,3874.10,4173.63,4459.26,4776.62,4983.98,5031.18,5036.93,5018.93,4971.16,4808.34,4639.20,4566.99,4519.72,4506.44,4604.374,4883.78,4927.46,4554.75,4201.16,0.00,108130.27
15/04/2022,Divendres,3934.86,3719.72,3557.48,3459.24,3410.69,3418.64,3458.96,3479.49,3656.49,3887.82,4023.85,4054.49,4046.76,4112.54,4049.79,3883.26,3796.44,3751.73,3796.66,3894.447,4199.70,4372.30,4196.16,3888.98,0.00,92050.50
16/04/2022,Dissabte,3681.77,3475.66,3342.80,3265.52,3248.75,3264.57,3407.43,3445.56,3681.02,3929.76,4073.12,4103.20,4107.57,4190.75,4135.29,4022.12,3916.58,3894.81,3916.54,4052.781,4276.14,4428.54,4150.08,3846.01,0.00,91856.35
17/04/2022,Diumenge,3589.38,3345.66,3248.10,3167.15,3131.59,3149.17,3188.95,3161.25,3316.30,3570.92,3720.32,3763.04,3759.29,3860.64,3808.48,3644.83,3579.69,3569.64,3630.66,3741.094,4056.21,4286.62,4041.24,3754.10,0.00,86084.32
18/04/2022,Dilluns,3512.11,3303.11,3180.32,3076.56,3079.56,3123.70,3229.64,3238.89,3423.48,3654.15,3811.13,3873.59,3816.05,3919.70,3846.91,3647.91,3583.80,3594.00,3690.69,3890.516,4212.53,4417.67,4136.90,3828.55,0.00,87091.47
19/04/2022,Dimarts,3618.20,3430.55,3341.28,3311.85,3349.34,3563.99,4179.75,4668.87,5049.86,5234.31,5340.48,5432.77,5491.05,5499.03,5366.84,5280.69,5224.65,5179.11,5136.10,5308.593,5506.91,5386.07,4869.25,4472.00,0.00,113241.55
20/04/2022,Dimecres,4190.68,3996.36,3853.15,3805.50,3834.38,3989.45,4528.93,4970.06,5341.31,5514.08,5626.53,5729.14,5849.90,5825.12,5662.66,5551.56,5460.43,5385.38,5329.29,5472.337,5626.20,5436.31,4914.91,4497.24,0.00,120390.92
21/04/2022,Dijous,4229.78,4032.07,3919.34,3871.73,3923.47,4078.86,4607.80,5101.48,5521.04,5733.92,5874.34,5984.92,6064.07,6034.38,5858.22,5754.29,5641.37,5592.27,5531.40,5590.596,5734.19,5629.56,5107.61,4653.04,0.00,124069.73
22/04/2022,Divendres,4291.85,4073.46,3924.02,3867.36,3902.74,4075.58,4605.23,5088.85,5412.80,5496.23,5490.46,5456.93,5486.89,5412.60,5276.42,5174.73,5114.30,5065.59,5048.76,5126.516,5293.11,5354.36,4913.84,4543.46,0.00,117496.10
23/04/2022,Dissabte,4316.77,4109.16,3929.74,3821.10,3797.61,3761.72,3822.48,3927.90,4194.51,4498.35,4727.52,4735.95,4732.23,4791.87,4731.32,4552.42,4447.26,4373.65,4341.97,4480.011,4758.26,4864.87,4506.57,4188.11,0.00,104411.36
24/04/2022,Diumenge,3964.15,3733.61,3525.86,3443.67,3424.36,3426.12,3465.19,3463.08,3660.53,3944.81,4150.44,4192.65,4201.76,4224.23,4193.62,4012.14,3916.76,3891.46,3930.73,4107.335,4395.22,4677.35,4450.52,4125.53,0.00,94521.13
25/04/2022,Dilluns,3865.04,3615.90,3511.12,3465.86,3539.50,3752.07,4365.00,4876.66,5244.77,5333.83,5377.96,5345.38,5382.38,5390.72,5274.16,5178.96,5093.97,5052.50,4999.24,5109.332,5348.13,5364.31,4832.56,4417.02,0.00,113736.37
26/04/2022,Dimarts,4160.45,3963.66,3828.39,3788.15,3813.16,3970.51,4465.97,4946.26,5256.92,5303.10,5340.62,5343.45,5377.82,5374.24,5243.24,5137.67,5013.58,5014.74,4967.78,5104.364,5323.06,5342.70,4838.62,4424.13,0.00,115342.55
27/04/2022,Dimecres,4133.00,3918.07,3789.78,3753.17,3757.46,3909.25,4391.72,4861.91,5201.86,5298.85,5322.64,5332.69,5393.83,5375.37,5304.71,5232.54,5199.12,5148.62,5114.67,5223.796,5436.84,5377.37,4863.44,4451.41,0.00,115792.14
28/04/2022,Dijous,4165.80,3973.82,3848.13,3807.60,3826.77,3979.46,4460.67,4922.51,5252.92,5357.92,5396.42,5409.50,5467.87,5468.36,5355.03,5223.47,5152.02,5132.06,5116.03,5235.483,5433.54,5378.38,4891.16,4458.22,0.00,116713.14
29/04/2022,Divendres,4221.89,4002.40,3888.99,3840.90,3862.92,3987.92,4454.70,4864.57,5166.48,5275.35,5302.96,5342.02,5421.17,5398.83,5258.22,5131.90,5055.22,5007.00,4973.13,5042.723,5177.88,5207.36,4745.25,4379.97,0.00,115009.72
30/04/2022,Dissabte,4143.46,3929.96,3753.12,3649.64,3587.63,3580.49,3610.10,3706.35,3970.79,4248.88,4430.68,4452.85,4471.55,4480.45,4395.93,4233.86,4198.05,4152.89,4176.22,4267.81,4463.36,4566.02,4198.47,3925.50,0.00,98594.08
01/03/2022,Dimarts,4365.02,4121.84,3985.33,3946.51,3981.89,4183.00,4897.26,5546.26,5886.89,5972.62,5956.69,5904.51,5907.45,5856.39,5681.08,5600.22,5580.22,5585.06,5719.72,6127.643,6197.00,5861.07,5277.56,4795.49,0.00,126936.71
02/03/2022,Dimecres,4476.74,4198.62,4067.51,4063.27,4084.60,4265.33,4874.20,5507.53,5872.68,6037.13,6160.84,6183.18,6236.20,6219.61,6025.18,5930.25,5879.82,5816.30,5864.55,6206.689,6268.01,5894.41,5325.24,4805.58,0.00,130263.47
03/03/2022,Dijous,4475.70,4223.56,4081.37,4081.73,4104.54,4233.06,4834.40,5462.78,5814.74,5930.24,5961.23,5891.45,5882.56,5853.15,5704.12,5579.19,5534.30,5552.30,5658.00,6082.172,6163.26,5832.49,5340.20,4899.99,0.00,127176.52
04/03/2022,Divendres,4610.69,4340.01,4187.68,4141.27,4178.32,4380.08,4934.88,5573.36,5902.53,5993.50,6026.30,5954.73,5915.25,5861.38,5686.17,5592.56,5526.27,5486.99,5545.30,5905.054,5971.60,5624.26,5177.54,4779.04,0.00,127294.75
01/03/2007,Dijous,5130.00,4767.05,4556.77,4454.99,4489.08,4626.46,5238.00,6013.60,6482.55,6368.97,6512.53,6529.01,6546.11,6319.78,6159.22,6289.43,6224.19,6266.75,6385.60,6873.69,6792.48,6590.87,5973.71,5542.31,0.00,141133.17
02/03/2007,Divendres,5022.30,4723.79,4584.06,4461.34,4471.26,4609.83,5240.38,5966.37,6394.30,6354.98,6469.45,6499.92,6509.80,6317.94,6145.77,6169.85,6042.11,6019.69,6141.85,6600.96,6535.16,6342.39,5794.21,5424.90,0.00,138842.61
03/03/2007,Dissabte,5022.85,4676.07,4425.16,4300.57,4206.81,4142.65,4143.17,4259.24,4582.95,4923.40,5265.28,5386.79,5281.69,5258.72,4958.55,4834.69,4731.74,4750.53,4920.61,5456.2,5513.60,5462.65,5081.00,4782.40,0.00,116367.33
25/03/2022,Divendres,4483.80,4224.88,4053.21,4010.90,4033.45,4207.42,4710.39,5252.99,5556.17,5652.46,5702.13,5691.24,5710.72,5674.06,5514.26,5385.12,5318.58,5271.07,5275.16,5669.724,5837.56,5540.07,5022.67,4653.06,0.00,122451.09
01/01/2022,Dissabte,3526.44,3410.15,3172.73,3000.84,2913.81,2912.36,2952.68,3012.01,3020.31,3224.04,3468.62,3645.04,3727.34,3842.68,3840.71,3622.82,3534.38,3658.88,3965.97,4089.627,4217.06,4211.46,3967.56,3666.79,0.00,84604.32
02/01/2022,Diumenge,3400.62,3173.96,3011.56,2922.85,2901.45,2951.34,3024.77,3189.84,3323.98,3640.28,3906.65,4029.37,4068.74,4189.70,4199.48,4030.50,3961.67,4092.29,4371.50,4502.553,4639.77,4573.95,4287.81,3952.57,0.00,90347.23
03/01/2022,Dilluns,3615.93,3376.58,3242.92,3186.82,3208.82,3418.44,3985.90,4637.24,4999.61,5348.68,5531.02,5489.90,5519.66,5545.04,5420.37,5287.68,5248.61,5339.22,5546.99,5615.131,5651.53,5387.50,4844.74,4416.83,0.00,113865.14
04/01/2022,Dimarts,4033.57,3789.98,3635.57,3579.19,3631.27,3788.16,4285.25,4812.58,5156.31,5455.00,5538.82,5471.10,5466.40,5420.82,5318.20,5204.45,5191.21,5295.44,5465.02,5520.974,5610.62,5344.76,4853.42,4428.93,0.00,116297.05
05/01/2022,Dimecres,4111.90,3853.57,3668.76,3619.48,3620.14,3748.65,4188.71,4638.72,4984.57,5308.91,5516.75,5538.82,5523.98,5472.01,5255.68,5038.71,5050.02,5109.86,5189.33,5202.683,5276.22,5078.55,4683.74,4306.08,0.00,113985.82
06/01/2022,Dijous,3984.12,3757.32,3538.16,3417.86,3400.23,3420.01,3548.86,3698.72,3862.02,4191.57,4409.83,4472.06,4436.97,4496.16,4438.40,4292.58,4279.17,4404.77,4764.99,4905.321,5053.79,5082.67,4843.68,4478.93,0.00,101178.21
07/01/2022,Divendres,4121.88,3822.95,3640.96,3579.11,3608.53,3770.41,4155.58,4569.12,4935.85,5313.08,5477.66,5466.28,5438.34,5489.25,5434.87,5310.12,5254.32,5382.52,5686.92,5781.339,5854.18,5633.48,5167.58,4698.58,0.00,117592.91
04/03/2007,Diumenge,4421.01,4052.58,3824.70,3682.65,3602.74,3611.39,3607.14,3581.66,3740.52,4086.38,4324.09,4391.38,4396.16,4442.16,4361.97,4214.12,4141.14,4085.20,4317.71,4933.64,5220.27,5246.52,4979.24,4582.43,0.00,101846.79
05/03/2007,Dilluns,4195.36,3917.09,3744.53,3737.78,3760.89,3990.95,4797.90,5579.60,6114.43,6180.29,6395.11,6434.77,6509.13,6442.03,6155.66,6174.67,6235.35,6264.51,6334.31,6799.62,6754.11,6376.44,5674.71,5199.44,0.00,133768.65
06/03/2007,Dimarts,4730.93,4418.74,4242.69,4285.37,4301.35,4458.51,5066.12,5751.80,6288.48,6369.20,6631.19,6655.50,6670.44,6562.09,6276.17,6408.73,6480.64,6584.58,6639.45,6985.84,6871.70,6420.68,5826.53,5420.43,0.00,140347.18
07/03/2007,Dimecres,4878.17,4592.83,4382.23,4347.60,4378.87,4509.71,5097.99,5791.72,6331.20,6386.89,6601.88,6625.50,6692.16,6630.75,6365.60,6479.21,6651.00,6775.99,6887.68,7151.5,7051.69,6536.09,5953.89,5475.32,0.00,142575.47
08/03/2007,Dijous,5011.39,4680.90,4502.03,4404.77,4405.56,4407.59,5147.76,5833.30,6402.06,6420.50,6617.30,6628.26,6621.96,6460.66,6168.08,6216.44,6248.19,6316.74,6371.94,6921.77,6950.75,6571.90,5955.03,5482.10,0.00,140746.96
09/03/2007,Divendres,4998.61,4704.55,4503.79,4447.95,4463.81,4601.69,5255.16,5948.37,6447.08,6469.37,6668.01,6687.21,6675.54,6523.46,6271.46,6345.90,6397.57,6441.57,6487.11,6869.73,6775.69,6422.06,5892.20,5511.35,0.00,141809.22
10/03/2007,Dissabte,5139.03,4762.58,4525.19,4343.73,4286.89,4185.26,4240.18,4308.80,4750.46,5150.86,5486.97,5499.29,5434.10,5379.50,5026.31,4895.41,4764.01,4835.24,4985.57,5609.46,5787.40,5657.16,5232.01,4961.23,0.00,119246.63
11/03/2007,Diumenge,4610.31,4244.90,3936.85,3804.10,3700.61,3733.73,3734.51,3641.75,3878.95,4181.07,4444.99,4521.74,4438.02,4522.32,4506.22,4355.26,4298.47,4271.47,4488.06,5178.53,5398.57,5451.11,5170.63,4771.90,0.00,105284.06
12/03/2007,Dilluns,4324.33,4068.48,3962.61,3909.88,3948.51,4180.73,5018.92,5725.35,6378.06,6446.90,6616.49,6671.76,6658.74,6535.05,6302.24,6345.28,6374.59,6395.25,6413.12,6942.17,6992.62,6615.44,5988.54,5502.98,0.00,138318.06
08/02/2022,Dimarts,4641.34,4379.81,4245.63,4195.80,4231.34,4433.51,5085.60,5857.51,6159.66,6309.65,6287.87,6194.24,6135.34,6077.31,5877.21,5775.44,5738.64,5780.70,6057.21,6360.453,6388.91,6038.56,5439.66,4933.18,0.00,132624.56
09/02/2022,Dimecres,4559.47,4335.63,4152.59,4093.36,4130.15,4335.60,4988.88,5763.91,6128.22,6236.71,6227.03,6150.27,6134.85,6058.41,5862.84,5773.77,5747.54,5763.14,6017.10,6366.223,6389.74,6033.69,5476.89,4988.06,0.00,131714.08
10/02/2022,Dijous,4634.10,4376.95,4231.21,4176.07,4207.35,4418.18,5057.32,5844.47,6211.28,6317.12,6284.40,6221.31,6177.97,6104.82,5922.39,5816.80,5812.05,5852.16,6089.22,6411.036,6452.59,6097.57,5517.19,5059.38,0.00,133292.94
11/02/2022,Divendres,4747.33,4467.50,4314.72,4250.89,4278.02,4460.57,5068.50,5872.02,6150.96,6323.39,6326.67,6229.56,6169.46,6057.19,5874.06,5783.40,5721.56,5730.05,5909.10,6205.864,6236.07,5893.06,5373.76,4943.10,0.00,132386.80
12/02/2022,Dissabte,4689.96,4425.58,4219.28,4111.45,4079.63,4069.23,4181.74,4382.94,4642.04,5038.19,5288.50,5322.11,5405.26,5460.28,5349.25,5170.44,5029.04,5003.29,5199.73,5406.642,5491.50,5337.42,4939.34,4553.48,0.00,116796.34
13/02/2022,Diumenge,4273.96,3991.30,3797.86,3719.87,3651.04,3647.93,3740.58,3866.49,4027.89,4405.08,4644.74,4767.90,4811.08,4916.34,4846.26,4611.18,4559.33,4610.92,4871.23,5171.89,5323.05,5221.19,4891.32,4528.42,0.00,106896.85
14/02/2022,Dilluns,4215.14,3939.84,3807.97,3773.67,3831.82,4044.96,4787.06,5564.87,5798.72,5931.06,5962.75,5969.06,6036.23,6105.82,5885.20,5758.83,5679.82,5692.99,5894.37,6225.565,6236.57,5886.98,5343.19,4895.10,0.00,127267.59
15/02/2022,Dimarts,4602.97,4364.74,4219.77,4161.43,4206.74,4421.37,5044.39,5801.03,6081.13,6185.81,6167.93,6098.38,6066.91,6003.81,5805.27,5693.74,5673.91,5725.16,5942.89,6254.508,6315.25,5956.49,5412.29,4928.05,0.00,131133.97
16/02/2022,Dimecres,4583.78,4328.83,4144.96,4098.31,4125.73,4331.72,4939.97,5664.87,6019.13,6151.14,6204.40,6193.78,6237.06,6215.12,5987.09,5836.59,5758.31,5723.47,5928.51,6249.886,6290.47,5941.13,5388.15,4903.20,0.00,131245.60
17/02/2022,Dijous,4561.59,4312.83,4173.02,4107.30,4137.03,4322.21,4942.14,5646.74,5949.88,6022.38,5990.54,5939.85,5928.94,5855.72,5696.10,5591.50,5545.31,5535.31,5694.50,6045.393,6120.71,5791.73,5284.18,4822.52,0.00,128017.42
13/03/2007,Dimarts,5068.19,4703.85,4548.68,4492.21,4498.04,4638.90,5269.71,5937.89,6555.30,6551.12,6709.28,6700.42,6691.97,6517.72,6262.90,6373.96,6366.74,6388.81,6414.21,6931.84,6973.10,6639.98,5953.34,5533.48,0.00,142721.65
14/03/2007,Dimecres,5014.37,4705.14,4518.12,4440.66,4379.19,4514.63,5182.87,5797.74,6382.77,6477.23,6674.25,6718.18,6711.83,6470.14,6203.08,6270.73,6308.21,6321.01,6309.09,6881.21,6898.17,6577.65,5885.78,5423.90,0.00,141065.93
15/03/2007,Dijous,4994.62,4676.32,4482.10,4459.86,4442.47,4593.21,5209.25,5805.66,6325.73,6368.23,6582.44,6610.12,6612.46,6517.44,6256.76,6360.75,6387.20,6447.21,6505.90,6952.26,6957.09,6563.28,5936.11,5488.50,0.00,141534.97
